,Year,Avg. Pace,PLAYER,TEAM,Team Conference Rank,GP,Team GP,W,PTS,REB,AST,STL,BLK,TOV,TS%,3PM,DEFWS,USG%,PIE,Prior ASG Appearances,AS Last Year?,Play Pct.,Adjusted PTS,Adjusted REB,Adjusted AST,Adjusted STL,Adjusted BLK,Adjusted TOV,Adjusted 3PM,AS Prob.,Conf.
260,2020,99.5,Kevin Knox,NYK,6,24,33,16,5.3,2.0,0.7,0.3,0.3,0.7,0.528,1.1,0.4,15.8,5.6,0,0,0.7272727272727273,0.053266331658291456,0.020100502512562814,0.007035175879396984,0.003015075376884422,0.003015075376884422,0.007035175879396984,0.011055276381909548,0.00369944200426816,East
261,2020,99.5,Kevin Love,CLE,14,2,33,12,9.5,6.0,2.5,0.5,0.0,1.5,0.47,1.5,0.0,21.7,9.7,5,0,0.06060606060606061,0.09547738693467336,0.06030150753768844,0.02512562814070352,0.005025125628140704,0.0,0.01507537688442211,0.01507537688442211,0.13008594357939382,East
262,2020,99.5,Kevon Looney,GSW,7,23,33,18,3.6,4.3,1.8,0.3,0.3,0.7,0.6509999999999999,0.1,0.4,9.7,9.2,0,0,0.696969696969697,0.036180904522613064,0.04321608040201005,0.018090452261306532,0.003015075376884422,0.003015075376884422,0.007035175879396984,0.0010050251256281408,0.003971548438886254,West
263,2020,99.5,Khem Birch,ORL,13,33,33,13,6.1,5.5,1.1,0.6,0.8,0.6,0.5660000000000001,0.1,0.8,12.5,9.0,0,0,1.0,0.06130653266331658,0.05527638190954774,0.011055276381909548,0.006030150753768844,0.008040201005025126,0.006030150753768844,0.0010050251256281408,0.0112058676398549,East
264,2020,99.5,Killian Hayes,DET,15,7,32,9,4.6,1.1,3.6,0.3,0.0,2.4,0.33399999999999996,0.7,0.0,19.0,-0.1,0,0,0.21875,0.046231155778894466,0.011055276381909548,0.036180904522613064,0.003015075376884422,0.0,0.024120603015075376,0.007035175879396984,7.16092214017721e-05,East
265,2020,99.5,Kira Lewis Jr.,NOP,11,20,32,14,5.0,0.8,1.9,0.6,0.1,0.5,0.45899999999999996,0.6,0.1,19.4,5.7,0,0,0.625,0.05025125628140704,0.008040201005025126,0.01909547738693467,0.006030150753768844,0.0010050251256281408,0.005025125628140704,0.006030150753768844,0.0003238786176052545,West
266,2020,99.5,Kostas Antetokounmpo,LAL,3,2,33,22,0.5,2.5,0.0,0.0,1.0,1.5,0.174,0.0,0.0,19.7,1.4,0,0,0.06060606060606061,0.005025125628140704,0.02512562814070352,0.0,0.0,0.010050251256281407,0.01507537688442211,0.0,0.0003101741624605605,West
267,2020,99.5,Kristaps Porziņģis,DAL,10,17,31,15,20.5,8.2,1.3,0.4,1.6,1.2,0.5760000000000001,2.2,0.5,28.0,12.4,1,0,0.5483870967741935,0.20603015075376885,0.08241206030150754,0.01306532663316583,0.004020100502512563,0.016080402010050253,0.012060301507537688,0.022110552763819097,0.9999348367639267,West
268,2020,99.5,Kyle Anderson,MEM,9,27,28,14,13.6,6.2,3.7,1.1,0.7,1.5,0.5920000000000001,1.6,1.0,19.9,12.9,0,0,0.9642857142857143,0.13668341708542714,0.062311557788944726,0.03718592964824121,0.011055276381909548,0.007035175879396984,0.01507537688442211,0.016080402010050253,0.9880858076019663,West
269,2020,99.5,Kyle Guy,SAC,13,13,32,12,3.2,1.1,1.0,0.3,0.0,0.2,0.45,0.5,0.0,20.0,5.8,0,0,0.40625,0.032160804020100506,0.011055276381909548,0.010050251256281407,0.003015075376884422,0.0,0.0020100502512562816,0.005025125628140704,1.9055835005151916e-05,West
270,2020,99.5,Kyle Kuzma,LAL,3,33,33,22,11.3,6.2,1.1,0.4,0.7,1.4,0.537,1.8,1.3,20.0,9.8,0,0,1.0,0.1135678391959799,0.062311557788944726,0.011055276381909548,0.004020100502512563,0.007035175879396984,0.014070351758793969,0.018090452261306532,0.9677713755324829,West
271,2020,99.5,Kyrie Irving,BRK,2,24,34,22,27.4,4.7,5.9,1.2,0.6,2.4,0.625,2.8,0.6,29.9,14.7,7,0,0.7058823529411765,0.27537688442211056,0.04723618090452261,0.05929648241206031,0.012060301507537688,0.006030150753768844,0.024120603015075376,0.028140703517587937,0.9999999979525545,West
272,2020,99.5,KZ Okpala,MIA,10,16,32,15,2.1,1.3,0.4,0.2,0.1,0.5,0.49,0.4,0.1,10.8,1.4,0,0,0.5,0.021105527638190957,0.01306532663316583,0.004020100502512563,0.0020100502512562816,0.0010050251256281408,0.005025125628140704,0.004020100502512563,1.9643528518243403e-05,East
273,2020,99.5,Lamar Stevens,CLE,14,22,33,12,4.5,2.5,1.0,0.5,0.3,0.5,0.475,0.1,0.3,16.0,6.4,0,0,0.6666666666666666,0.04522613065326633,0.02512562814070352,0.010050251256281407,0.005025125628140704,0.003015075376884422,0.005025125628140704,0.0010050251256281408,0.00014432396607706084,East
274,2020,99.5,LaMarcus Aldridge,SAS,6,19,28,16,13.9,4.5,1.9,0.4,0.9,0.9,0.539,1.4,0.6,22.4,9.6,7,0,0.6785714285714286,0.13969849246231156,0.04522613065326633,0.01909547738693467,0.004020100502512563,0.009045226130653266,0.009045226130653266,0.014070351758793969,0.9987260805311521,West
275,2020,99.5,LaMelo Ball,CHO,8,31,31,15,14.8,6.0,6.1,1.6,0.4,2.8,0.5429999999999999,1.8,1.1,24.7,12.5,0,0,1.0,0.14874371859296484,0.06030150753768844,0.06130653266331658,0.016080402010050253,0.004020100502512563,0.028140703517587937,0.018090452261306532,0.9985071678991001,West
276,2020,99.5,Landry Shamet,BRK,2,30,34,22,7.7,1.7,1.2,0.5,0.1,0.8,0.557,1.7,0.3,17.5,5.9,0,0,0.8823529411764706,0.07738693467336684,0.017085427135678392,0.012060301507537688,0.005025125628140704,0.0010050251256281408,0.008040201005025126,0.017085427135678392,0.06977290217839462,West
277,2020,99.5,Langston Galloway,PHO,4,25,31,20,4.5,1.0,0.6,0.2,0.0,0.3,0.635,0.8,0.2,16.4,8.6,0,0,0.8064516129032258,0.04522613065326633,0.010050251256281407,0.006030150753768844,0.0020100502512562816,0.0,0.003015075376884422,0.008040201005025126,0.0017576486374468172,West
278,2020,99.5,Larry Nance Jr.,CLE,14,19,33,12,9.3,6.8,3.2,1.9,0.5,1.5,0.5710000000000001,1.3,0.7,12.4,10.1,0,0,0.5757575757575758,0.0934673366834171,0.06834170854271357,0.032160804020100506,0.01909547738693467,0.005025125628140704,0.01507537688442211,0.01306532663316583,0.17178375613775804,East
279,2020,99.5,Lauri Markkanen,CHI,7,14,31,15,19.1,6.1,0.9,0.6,0.4,1.7,0.654,2.9,0.4,22.9,12.0,0,0,0.45161290322580644,0.1919597989949749,0.06130653266331658,0.009045226130653266,0.006030150753768844,0.004020100502512563,0.017085427135678392,0.02914572864321608,0.9973335527111945,East
280,2020,99.5,Lonnie Walker,SAS,6,26,28,16,10.8,3.0,1.7,0.5,0.3,1.1,0.501,1.6,0.6,18.9,5.4,0,0,0.9285714285714286,0.1085427135678392,0.03015075376884422,0.017085427135678392,0.005025125628140704,0.003015075376884422,0.011055276381909548,0.016080402010050253,0.3794905820112775,West
281,2020,99.5,Lonzo Ball,NOP,11,29,32,14,14.4,4.2,5.2,1.4,0.5,2.1,0.5720000000000001,3.1,0.5,19.8,9.8,0,0,0.90625,0.14472361809045226,0.042211055276381915,0.05226130653266332,0.014070351758793969,0.005025125628140704,0.021105527638190957,0.031155778894472363,0.9738281753837135,West
282,2020,99.5,Lou Williams,LAC,2,31,34,23,12.2,2.4,3.7,0.9,0.1,1.5,0.524,1.1,0.6,26.0,10.5,0,0,0.9117647058823529,0.12261306532663316,0.024120603015075376,0.03718592964824121,0.009045226130653266,0.0010050251256281408,0.01507537688442211,0.011055276381909548,0.944262682485856,West
283,2020,99.5,Luguentz Dort,OKC,12,31,32,13,12.6,3.5,1.5,0.8,0.3,1.5,0.523,1.9,0.9,19.8,5.6,0,0,0.96875,0.12663316582914572,0.035175879396984924,0.01507537688442211,0.008040201005025126,0.003015075376884422,0.01507537688442211,0.01909547738693467,0.2752635014221137,West
284,2020,99.5,Luka Šamanić,SAS,6,5,28,16,2.2,0.8,0.0,0.0,0.0,0.2,0.557,0.4,0.0,16.1,7.5,0,0,0.17857142857142858,0.022110552763819097,0.008040201005025126,0.0,0.0,0.0,0.0020100502512562816,0.004020100502512563,5.685459254155549e-05,West
285,2020,99.5,Luke Kennard,LAC,2,31,34,23,7.7,2.7,1.7,0.4,0.2,0.9,0.596,1.5,0.5,15.5,6.9,0,0,0.9117647058823529,0.07738693467336684,0.0271356783919598,0.017085427135678392,0.004020100502512563,0.0020100502512562816,0.009045226130653266,0.01507537688442211,0.1828411788776799,West
286,2020,99.5,Luke Kornet,CHI,7,8,31,15,1.1,1.3,0.4,0.3,0.4,0.1,0.252,0.1,0.1,13.4,9.8,0,0,0.25806451612903225,0.011055276381909548,0.01306532663316583,0.004020100502512563,0.003015075376884422,0.004020100502512563,0.0010050251256281408,0.0010050251256281408,6.888342047558291e-05,East
287,2020,99.5,Malachi Flynn,TOR,5,15,33,16,2.2,0.7,1.1,0.3,0.0,0.3,0.34600000000000003,0.3,0.1,17.8,2.6,0,0,0.45454545454545453,0.022110552763819097,0.007035175879396984,0.011055276381909548,0.003015075376884422,0.0,0.003015075376884422,0.003015075376884422,0.00012471162033847642,East
288,2020,99.5,Malcolm Brogdon,IND,4,30,30,15,21.7,4.8,6.4,1.3,0.3,2.1,0.5479999999999999,2.6,1.0,26.4,12.6,0,0,1.0,0.21809045226130652,0.04824120603015075,0.06432160804020101,0.01306532663316583,0.003015075376884422,0.021105527638190957,0.02613065326633166,0.9999956235512231,East
289,2020,99.5,Malik Beasley,MIN,15,33,33,7,20.5,4.6,2.5,0.8,0.2,1.6,0.5820000000000001,3.5,0.5,24.5,10.9,0,0,1.0,0.20603015075376885,0.046231155778894466,0.02512562814070352,0.008040201005025126,0.0020100502512562816,0.016080402010050253,0.035175879396984924,0.989202727509006,West
290,2020,99.5,Malik Monk,CHO,8,18,31,15,11.9,2.7,1.8,0.3,0.1,1.1,0.607,2.4,0.2,21.4,10.2,0,0,0.5806451612903226,0.11959798994974875,0.0271356783919598,0.018090452261306532,0.003015075376884422,0.0010050251256281408,0.011055276381909548,0.024120603015075376,0.28283657300887705,West
291,2020,99.5,Marc Gasol,LAL,3,33,33,22,4.6,4.2,2.0,0.5,1.3,0.9,0.5529999999999999,0.8,1.4,10.8,7.1,3,0,1.0,0.046231155778894466,0.042211055276381915,0.020100502512562814,0.005025125628140704,0.01306532663316583,0.009045226130653266,0.008040201005025126,0.7102393898712968,West
292,2020,99.5,Marcus Morris,LAC,2,25,34,23,12.8,3.8,1.0,0.6,0.3,0.9,0.596,2.4,0.5,20.6,8.5,0,0,0.7352941176470589,0.12864321608040202,0.03819095477386934,0.010050251256281407,0.006030150753768844,0.003015075376884422,0.009045226130653266,0.024120603015075376,0.9099807032457078,West
293,2020,99.5,Marcus Smart,BOS,9,17,32,15,13.1,2.8,6.1,1.8,0.5,1.8,0.516,1.6,0.6,19.1,9.3,0,0,0.53125,0.13165829145728644,0.028140703517587937,0.06130653266331658,0.018090452261306532,0.005025125628140704,0.018090452261306532,0.016080402010050253,0.9586793531211962,East
294,2020,99.5,Markelle Fultz,ORL,13,8,33,13,12.9,3.1,5.4,1.0,0.3,2.3,0.45799999999999996,0.5,0.2,25.9,8.1,0,0,0.24242424242424243,0.12964824120603016,0.031155778894472363,0.0542713567839196,0.010050251256281407,0.003015075376884422,0.023115577889447233,0.005025125628140704,0.52723061458428,East
295,2020,99.5,Markieff Morris,LAL,3,27,33,22,4.7,3.5,0.9,0.2,0.2,0.6,0.51,0.8,0.6,14.0,7.1,0,0,0.8181818181818182,0.04723618090452261,0.035175879396984924,0.009045226130653266,0.0020100502512562816,0.0020100502512562816,0.006030150753768844,0.008040201005025126,0.014126030203937762,West
296,2020,99.5,Markus Howard,DEN,8,16,32,17,0.9,0.3,0.4,0.1,0.0,0.3,0.25,0.2,0.0,29.1,-3.4,0,0,0.5,0.009045226130653266,0.003015075376884422,0.004020100502512563,0.0010050251256281408,0.0,0.003015075376884422,0.0020100502512562816,5.806845706637391e-06,West
297,2020,99.5,Marques Bolden,CLE,14,6,33,12,1.2,1.0,0.0,0.3,0.3,0.3,0.537,0.0,0.0,12.7,11.5,0,0,0.18181818181818182,0.012060301507537688,0.010050251256281407,0.0,0.003015075376884422,0.003015075376884422,0.003015075376884422,0.0,4.038866077275722e-06,East
298,2020,99.5,Marquese Chriss,GSW,7,2,33,18,6.5,6.5,1.0,0.0,1.0,1.0,0.41200000000000003,0.5,0.1,27.9,11.0,0,0,0.06060606060606061,0.06532663316582915,0.06532663316582915,0.010050251256281407,0.0,0.010050251256281407,0.010050251256281407,0.005025125628140704,0.0803081265210924,West
299,2020,99.5,Marvin Bagley III,SAC,13,30,32,12,13.6,7.5,0.9,0.5,0.5,1.5,0.542,1.0,0.2,23.3,9.5,0,0,0.9375,0.13668341708542714,0.07537688442211055,0.009045226130653266,0.005025125628140704,0.005025125628140704,0.01507537688442211,0.010050251256281407,0.5665446917597415,West
300,2020,99.5,Mason Jones,HOU,14,19,30,11,5.4,2.0,1.3,0.3,0.0,1.2,0.578,0.9,0.2,22.6,9.6,0,0,0.6333333333333333,0.0542713567839196,0.020100502512562814,0.01306532663316583,0.003015075376884422,0.0,0.012060301507537688,0.009045226130653266,0.000197515540673294,West
301,2020,99.5,Mason Plumlee,DET,15,30,32,9,10.4,9.1,3.6,0.9,0.9,2.2,0.643,0.0,1.1,15.7,11.9,0,0,0.9375,0.10452261306532663,0.0914572864321608,0.036180904522613064,0.009045226130653266,0.009045226130653266,0.022110552763819097,0.0,0.7678681776090791,East
302,2020,99.5,Matisse Thybulle,PHI,1,30,33,22,3.1,1.4,0.9,1.4,0.9,0.4,0.46399999999999997,0.5,0.9,8.9,3.7,0,0,0.9090909090909091,0.031155778894472363,0.014070351758793969,0.009045226130653266,0.014070351758793969,0.009045226130653266,0.004020100502512563,0.005025125628140704,0.01896631300315808,East
303,2020,99.5,Matt Thomas,TOR,5,19,33,16,2.2,0.7,0.5,0.1,0.0,0.3,0.515,0.5,0.1,16.1,6.2,0,0,0.5757575757575758,0.022110552763819097,0.007035175879396984,0.005025125628140704,0.0010050251256281408,0.0,0.003015075376884422,0.005025125628140704,0.00013145254383865545,East
304,2020,99.5,Maurice Harkless,MIA,10,10,32,15,1.2,0.9,0.7,0.2,0.3,0.2,0.551,0.4,0.1,5.3,2.2,0,0,0.3125,0.012060301507537688,0.009045226130653266,0.007035175879396984,0.0020100502512562816,0.003015075376884422,0.0020100502512562816,0.004020100502512563,1.6083454419710755e-05,East
305,2020,99.5,Max Strus,MIA,10,18,32,15,7.2,1.1,0.6,0.2,0.0,0.2,0.619,1.7,0.2,17.3,7.2,0,0,0.5625,0.07236180904522613,0.011055276381909548,0.006030150753768844,0.0020100502512562816,0.0,0.0020100502512562816,0.017085427135678392,0.0012556828077299896,East
306,2020,99.5,Maxi Kleber,DAL,10,19,31,15,6.7,5.3,1.4,0.3,0.8,0.5,0.635,1.6,0.4,10.1,8.1,0,0,0.6129032258064516,0.06733668341708543,0.053266331658291456,0.014070351758793969,0.003015075376884422,0.008040201005025126,0.005025125628140704,0.016080402010050253,0.03561202881112872,West
307,2020,99.5,Meyers Leonard,MIA,10,3,32,15,3.3,2.3,0.7,0.0,0.0,0.7,0.635,1.0,0.0,15.2,6.7,0,0,0.09375,0.03316582914572864,0.023115577889447233,0.007035175879396984,0.0,0.0,0.007035175879396984,0.010050251256281407,7.581004215117694e-05,East
308,2020,99.5,Mfiondu Kabengele,LAC,2,19,34,23,1.1,0.6,0.2,0.1,0.2,0.3,0.36,0.2,0.1,18.3,0.0,0,0,0.5588235294117647,0.011055276381909548,0.006030150753768844,0.0020100502512562816,0.0010050251256281408,0.0020100502512562816,0.003015075376884422,0.0020100502512562816,0.00012157453938043123,West
309,2020,99.5,Michael Carter-Williams,ORL,13,14,33,13,7.9,4.7,3.6,0.5,0.6,1.9,0.429,0.4,0.3,18.4,6.1,0,0,0.42424242424242425,0.07939698492462312,0.04723618090452261,0.036180904522613064,0.005025125628140704,0.006030150753768844,0.01909547738693467,0.004020100502512563,0.03430396970484072,East
310,2020,99.5,Michael Porter Jr.,DEN,8,22,32,17,14.0,6.4,1.0,0.9,1.1,1.1,0.6,2.1,0.7,19.8,10.7,0,0,0.6875,0.1407035175879397,0.06432160804020101,0.010050251256281407,0.009045226130653266,0.011055276381909548,0.011055276381909548,0.021105527638190957,0.9768290146181705,West
311,2020,99.5,Mikal Bridges,PHO,4,31,31,20,13.8,5.1,2.2,0.6,1.0,0.7,0.6459999999999999,2.0,1.1,15.7,10.6,0,0,1.0,0.13869346733668342,0.05125628140703517,0.022110552763819097,0.006030150753768844,0.010050251256281407,0.007035175879396984,0.020100502512562814,0.9965066194609652,West
312,2020,99.5,Mike Conley,UTA,1,26,32,26,16.3,3.6,5.7,1.5,0.1,2.0,0.597,2.8,1.1,23.1,12.8,0,0,0.8125,0.16381909547738693,0.036180904522613064,0.05728643216080402,0.01507537688442211,0.0010050251256281408,0.020100502512562814,0.028140703517587937,0.9997869854946758,West
313,2020,99.5,Mike Muscala,OKC,12,30,32,13,9.8,3.8,0.9,0.2,0.3,0.6,0.591,2.0,0.6,20.7,11.0,0,0,0.9375,0.0984924623115578,0.03819095477386934,0.009045226130653266,0.0020100502512562816,0.003015075376884422,0.006030150753768844,0.020100502512562814,0.04508787658821836,West
314,2020,99.5,Mike Scott,PHI,1,14,33,22,3.9,2.7,0.1,0.2,0.1,0.5,0.479,1.0,0.2,11.4,6.0,0,0,0.42424242424242425,0.03919597989949749,0.0271356783919598,0.0010050251256281408,0.0020100502512562816,0.0010050251256281408,0.005025125628140704,0.010050251256281407,0.0033713365741291777,East
315,2020,99.5,Miles Bridges,CHO,8,31,31,15,9.9,5.6,1.9,0.7,0.7,1.7,0.595,1.3,0.8,16.0,8.5,0,0,1.0,0.09949748743718594,0.056281407035175875,0.01909547738693467,0.007035175879396984,0.007035175879396984,0.017085427135678392,0.01306532663316583,0.59603702711112,West
316,2020,99.5,Mitchell Robinson,NYK,6,27,33,16,8.4,8.4,0.5,1.2,1.5,0.8,0.647,0.0,1.5,11.2,10.2,0,0,0.8181818181818182,0.08442211055276383,0.08442211055276383,0.005025125628140704,0.012060301507537688,0.01507537688442211,0.008040201005025126,0.0,0.9002853834802653,East
317,2020,99.5,Miye Oni,UTA,1,25,32,26,1.6,1.7,0.2,0.1,0.2,0.3,0.546,0.4,0.3,9.8,4.7,0,0,0.78125,0.016080402010050253,0.017085427135678392,0.0020100502512562816,0.0010050251256281408,0.0020100502512562816,0.003015075376884422,0.004020100502512563,0.0007388093559524691,West
318,2020,99.5,Mo Bamba,ORL,13,15,33,13,4.5,3.7,0.3,0.2,0.8,0.3,0.552,0.3,0.3,20.9,14.6,0,0,0.45454545454545453,0.04522613065326633,0.03718592964824121,0.003015075376884422,0.0020100502512562816,0.008040201005025126,0.003015075376884422,0.003015075376884422,0.0008912775211704711,East
319,2020,99.5,Monte Morris,DEN,8,31,32,17,10.7,2.3,3.4,0.7,0.2,0.6,0.569,1.2,0.4,16.4,9.3,0,0,0.96875,0.10753768844221105,0.023115577889447233,0.034170854271356785,0.007035175879396984,0.0020100502512562816,0.006030150753768844,0.012060301507537688,0.36550683297680986,West
320,2020,99.5,Montrezl Harrell,LAL,3,33,33,22,13.8,6.4,1.1,0.7,0.7,1.2,0.67,0.0,1.4,20.7,15.1,0,0,1.0,0.13869346733668342,0.06432160804020101,0.011055276381909548,0.007035175879396984,0.007035175879396984,0.012060301507537688,0.0,0.9959914718630336,West
321,2020,99.5,Moritz Wagner,WAS,12,18,30,12,7.0,3.3,1.3,0.6,0.3,0.6,0.6409999999999999,0.4,0.3,17.4,10.2,0,0,0.6,0.07035175879396985,0.03316582914572864,0.01306532663316583,0.006030150753768844,0.003015075376884422,0.006030150753768844,0.004020100502512563,0.0036813034567595403,East
322,2020,99.5,Moses Brown,OKC,12,7,32,13,3.0,2.1,0.4,0.1,0.6,0.1,0.65,0.0,0.1,24.1,21.8,0,0,0.21875,0.03015075376884422,0.021105527638190957,0.004020100502512563,0.0010050251256281408,0.006030150753768844,0.0010050251256281408,0.0,0.0002302295540084163,West
323,2020,99.5,Mychal Mulder,GSW,7,30,33,18,4.4,1.0,0.5,0.2,0.2,0.3,0.65,1.2,0.3,13.9,6.1,0,0,0.9090909090909091,0.044221105527638194,0.010050251256281407,0.005025125628140704,0.0020100502512562816,0.0020100502512562816,0.003015075376884422,0.012060301507537688,0.000814951679538592,West
324,2020,99.5,Myles Turner,IND,4,28,30,15,13.3,6.6,1.0,1.1,3.4,1.4,0.607,1.4,1.6,17.0,9.2,0,0,0.9333333333333333,0.13366834170854272,0.06633165829145728,0.010050251256281407,0.011055276381909548,0.034170854271356785,0.014070351758793969,0.014070351758793969,0.9999557486264347,East
325,2020,99.5,Naji Marshall,NOP,11,3,32,14,0.3,0.7,0.3,0.0,0.0,0.0,0.174,0.0,0.0,15.3,4.3,0,0,0.09375,0.003015075376884422,0.007035175879396984,0.003015075376884422,0.0,0.0,0.0,0.0,1.8201614777271126e-06,West
326,2020,99.5,Nassir Little,POR,5,16,31,18,5.2,2.2,0.3,0.2,0.3,0.6,0.722,0.9,0.1,16.1,8.6,0,0,0.5161290322580645,0.05226130653266332,0.022110552763819097,0.003015075376884422,0.0020100502512562816,0.003015075376884422,0.006030150753768844,0.009045226130653266,0.0036985528168740275,West
327,2020,99.5,Nate Hinton,DAL,10,6,31,15,1.3,0.0,0.0,0.2,0.2,0.3,0.28800000000000003,0.2,0.0,36.7,-11.7,0,0,0.1935483870967742,0.01306532663316583,0.0,0.0,0.0020100502512562816,0.0020100502512562816,0.003015075376884422,0.0020100502512562816,1.9223216739409125e-06,West
328,2020,99.5,Nathan Knight,ATL,11,10,32,14,2.8,1.5,0.1,0.2,0.3,0.5,0.528,0.3,0.1,23.2,8.8,0,0,0.3125,0.028140703517587937,0.01507537688442211,0.0010050251256281408,0.0020100502512562816,0.003015075376884422,0.005025125628140704,0.003015075376884422,4.4922815859246326e-05,East
329,2020,99.5,Naz Reid,MIN,15,31,33,7,11.9,5.0,1.3,0.6,1.2,1.2,0.59,1.0,0.7,22.6,11.1,0,0,0.9393939393939394,0.11959798994974875,0.05025125628140704,0.01306532663316583,0.006030150753768844,0.012060301507537688,0.012060301507537688,0.010050251256281407,0.4379965776309187,West
330,2020,99.5,Nemanja Bjelica,SAC,13,15,32,12,8.3,4.0,2.1,0.1,0.1,1.2,0.5660000000000001,0.7,0.0,21.1,10.9,0,0,0.46875,0.08341708542713569,0.04020100502512563,0.021105527638190957,0.0010050251256281408,0.0010050251256281408,0.012060301507537688,0.007035175879396984,0.006647658663253831,West
331,2020,99.5,Nerlens Noel,NYK,6,28,33,16,4.5,5.5,0.5,0.9,2.0,1.0,0.596,0.0,1.3,10.7,8.3,0,0,0.8484848484848485,0.04522613065326633,0.05527638190954774,0.005025125628140704,0.009045226130653266,0.020100502512562814,0.010050251256281407,0.0,0.3083322063505867,East
332,2020,99.5,Nick Richards,CHO,8,8,31,15,1.4,0.8,0.0,0.0,0.0,0.1,0.637,0.0,0.0,17.9,12.2,0,0,0.25806451612903225,0.014070351758793969,0.008040201005025126,0.0,0.0,0.0,0.0010050251256281408,0.0,2.300323960290905e-05,West
333,2020,99.5,Nickeil Alexander-Walker,NOP,11,26,32,14,8.1,2.4,1.8,1.0,0.3,1.2,0.504,1.0,0.4,22.4,8.2,0,0,0.8125,0.0814070351758794,0.024120603015075376,0.018090452261306532,0.010050251256281407,0.003015075376884422,0.012060301507537688,0.010050251256281407,0.012164272528797761,West
334,2020,99.5,Nico Mannion,GSW,7,6,33,18,1.5,1.3,2.0,0.3,0.0,0.3,0.305,0.3,0.1,19.8,6.7,0,0,0.18181818181818182,0.01507537688442211,0.01306532663316583,0.020100502512562814,0.003015075376884422,0.0,0.003015075376884422,0.003015075376884422,8.968429746276246e-05,West
335,2020,99.5,Nicolas Batum,LAC,2,31,34,23,8.8,4.7,2.3,1.3,0.4,0.7,0.642,1.9,1.0,11.3,8.7,0,0,0.9117647058823529,0.08844221105527639,0.04723618090452261,0.023115577889447233,0.01306532663316583,0.004020100502512563,0.007035175879396984,0.01909547738693467,0.7911925263742596,West
336,2020,99.5,Nicolas Claxton,BRK,2,2,34,22,7.5,2.0,1.0,2.0,1.5,0.5,0.621,0.0,0.1,19.6,14.6,0,0,0.058823529411764705,0.07537688442211055,0.020100502512562814,0.010050251256281407,0.020100502512562814,0.01507537688442211,0.005025125628140704,0.0,0.4532012250025109,West
337,2020,99.5,Nicolò Melli,NOP,11,15,32,14,1.9,2.0,0.8,0.5,0.1,0.4,0.39,0.5,0.1,11.7,4.7,0,0,0.46875,0.01909547738693467,0.020100502512562814,0.008040201005025126,0.005025125628140704,0.0010050251256281408,0.004020100502512563,0.005025125628140704,2.3069088303154918e-05,West
338,2020,99.5,Nikola Vučević,ORL,13,33,33,13,24.1,11.7,3.6,1.0,0.6,1.7,0.5660000000000001,2.5,1.6,29.1,17.7,2,0,1.0,0.24221105527638193,0.11758793969849246,0.036180904522613064,0.010050251256281407,0.006030150753768844,0.017085427135678392,0.02512562814070352,0.9999989185427733,East
339,2020,99.5,Noah Vonleh,BRK,2,4,34,22,0.0,0.3,0.3,0.0,0.0,0.5,0.0,0.0,0.0,19.7,-9.4,0,0,0.11764705882352941,0.0,0.003015075376884422,0.003015075376884422,0.0,0.0,0.005025125628140704,0.0,1.1235819208663853e-05,West
340,2020,99.5,Norman Powell,TOR,5,31,33,16,17.3,3.0,1.7,1.2,0.1,1.6,0.623,2.4,0.8,23.1,10.4,0,0,0.9393939393939394,0.17386934673366836,0.03015075376884422,0.017085427135678392,0.012060301507537688,0.0010050251256281408,0.016080402010050253,0.024120603015075376,0.9908361349995047,East
341,2020,99.5,Norvel Pelle,BRK,2,3,34,22,2.0,2.3,0.0,0.0,1.0,1.0,0.429,0.0,0.0,15.5,-1.2,0,0,0.08823529411764706,0.020100502512562814,0.023115577889447233,0.0,0.0,0.010050251256281407,0.010050251256281407,0.0,0.001126379829874018,West
342,2020,99.5,Obi Toppin,NYK,6,23,33,16,4.8,2.4,0.5,0.3,0.4,0.5,0.565,0.5,0.4,17.1,9.4,0,0,0.696969696969697,0.04824120603015075,0.024120603015075376,0.005025125628140704,0.003015075376884422,0.004020100502512563,0.005025125628140704,0.005025125628140704,0.0038920227635652785,East
343,2020,99.5,OG Anunoby,TOR,5,22,33,16,13.9,5.9,1.5,1.7,0.7,1.6,0.604,2.2,0.9,16.8,9.0,0,0,0.6666666666666666,0.13969849246231156,0.05929648241206031,0.01507537688442211,0.017085427135678392,0.007035175879396984,0.016080402010050253,0.022110552763819097,0.9843740804153039,East
344,2020,99.5,Onyeka Okongwu,ATL,11,12,32,14,3.4,2.6,0.3,0.4,0.6,0.5,0.56,0.0,0.2,14.2,7.6,0,0,0.375,0.034170854271356785,0.02613065326633166,0.003015075376884422,0.004020100502512563,0.006030150753768844,0.005025125628140704,0.0,0.00020502704397747066,East
345,2020,99.5,Otto Porter,CHI,7,16,31,15,11.6,6.3,2.0,0.6,0.2,0.9,0.5820000000000001,1.8,0.4,20.1,12.5,0,0,0.5161290322580645,0.11658291457286432,0.06331658291457286,0.020100502512562814,0.006030150753768844,0.0020100502512562816,0.009045226130653266,0.018090452261306532,0.7198729948635753,East
